Sim	QM	forNTS	indicator	confidence
4090	10	7646.004288703309	1	3
4091	11	7691.410202826247	1	3
4092	12	7699.0306105382615	1	3
4093	13	7707.466496610171	1	3
4094	14	7697.497813835476	1	3
4095	15	7684.576349526266	1	3
4096	16	7677.725444627135	1	3
4097	17	7651.478321766427	1	3
4098	18	7647.063406232847	1	3
4099	19	7638.4845496140215	1	3
4100	20	7628.215268537462	1	3
4101	21	7621.346443907992	1	3
4102	22	7614.0720557439645	1	3
4103	23	7629.842559844159	1	3
4104	24	7632.992287825573	1	3
4105	25	7626.513199116435	1	3
4106	26	7629.081181987916	1	3
4107	27	7637.723477383781	1	3
4108	28	7638.066709366142	1	3
4109	29	7644.243950099476	1	3
4110	30	7638.827769467982	1	3
4111	31	7621.436051401466	1	3
4112	32	7625.214160760162	1	3
4113	33	7629.394693780388	1	3
4114	34	7663.584874077797	1	3
4115	35	7634.9624994005035	1	3
4116	36	7643.841140547145	1	3
4117	37	7651.269528551155	1	3
4118	38	7665.746044547113	1	3
4119	39	7676.369900076513	1	3
4120	40	7687.956324014135	1	3
4121	41	7689.326031441862	1	3
4122	42	7732.3236551213295	1	3
4123	43	7778.572944239791	1	3
4124	44	7819.057404537413	1	3
4125	45	7844.335404046267	1	3
4126	46	7870.042283344774	1	3
4127	47	7883.04688428868	1	3
4128	48	7904.375080157526	1	3
4129	1	7881.320264377737	1	3
4130	2	7847.853394501692	1	3
4131	3	7838.1406069462555	1	3
4132	4	7873.615247997482	1	3
4133	5	7902.311002616336	1	3
4134	6	7940.141754075751	1	3
4135	7	7955.576815929081	1	3
4136	8	7989.0589714539465	1	3
4137	9	7935.7255758261135	1	3
4138	10	7910.227175125731	1	3
4139	11	7907.043354268378	1	3
4140	12	7939.243868397707	1	3
4141	13	7945.557743417447	1	3
4142	14	7945.4547340983145	1	3
4143	15	7948.015111052954	1	3
4144	16	7961.3420063630265	1	3
4145	17	7978.8050300611685	1	3
4146	18	7970.545593929265	1	3
4147	19	7970.23690849476	1	3
4148	20	8000.644127934508	1	3
4149	21	8003.609206263735	1	3
4150	22	8019.3528261609345	1	3
4151	23	8041.064850837652	1	3
4152	24	8056.372444565493	1	3
4153	25	8076.147180452534	1	3
4154	26	8087.907269189457	1	3
4155	27	8104.542410371125	1	3
4156	28	8126.333953578533	1	3
4157	29	8152.625634800586	1	3
4158	30	8182.076861794923	1	3
4159	31	8206.6466254072	1	3
4160	32	8215.679056022811	1	3
4161	33	8219.416084764318	1	3
4162	34	8200.899524762992	1	3
4163	35	8253.893398097001	1	3
4164	36	8276.878926243066	1	3
4165	37	8326.849503810356	1	3
4166	38	8364.20354455131	1	3
4167	39	8383.51533389121	1	3
4168	40	8397.083366118499	1	3
4169	41	8427.107479231683	1	3
4170	42	8410.441723340848	1	3
4171	43	8373.507530014309	1	3
4172	44	8358.769706695464	1	3
4173	45	8364.3480444224	1	3
4174	46	8392.840583653116	1	3
4175	47	8388.366077424465	1	3
4176	48	8391.888017741327	1	3
4177	1	8432.684147424974	1	3
4178	2	8461.5696754413	1	3
4179	3	8504.257939342187	1	3
4180	4	8474.575453339674	1	3
4181	5	8473.583005317292	1	3
4182	6	8463.886488581942	1	3
4183	7	8473.583005317292	1	3
4184	8	8450.155006164336	1	3
4185	9	8448.830377860599	1	3
4186	10	8462.95115631415	1	3
4187	11	8434.081711966715	1	3
4188	12	8389.939468017612	1	3
4189	13	8395.120812972074	1	3
4190	14	8416.39718211976	1	3
4191	15	8431.171227237059	1	3
4192	16	8412.258801461276	1	3
4193	17	8402.796932993837	1	3
4194	18	8397.71827495536	1	3
4195	19	8400.53187061235	1	3
4196	20	8357.324326165897	1	3
4197	21	8340.160879987972	1	3
4198	22	8333.072063895577	1	3
4199	23	8306.622023059494	1	3
4200	24	8273.484763149892	1	3
4201	25	8265.432529002574	1	3
4202	26	8255.374210163172	1	3
4203	27	8240.460159832046	1	3
4204	28	8219.517863108893	1	3
4205	29	8184.275814204757	1	3
4206	30	8157.670428697627	1	3
4207	31	8133.544548844154	1	3
4208	32	8112.431826735007	1	3
4209	33	8091.051041280189	1	3
4210	34	8089.077095469273	1	3
4211	35	8058.510291707675	1	3
4212	36	8043.204140164432	1	3
4213	37	7995.6672045941705	1	3
4214	38	7952.884905929551	1	3
4215	39	7917.182832350023	1	3
4216	40	7893.580788402135	1	3
4217	41	7859.881288834689	1	3
4218	42	7838.111033345906	1	3
4219	43	7829.015273006512	1	3
4220	44	7800.105794028006	1	3
4221	45	7803.082869140576	1	3
4222	46	7759.601193482057	1	3
4223	47	7760.966402949099	1	3
4224	48	7748.928848260548	1	3
4225	1	7701.485836048249	1	3
4226	2	7670.186944279608	1	3
4227	3	7621.8094119358875	1	3
4228	4	7613.399759975942	1	3
4229	5	7598.215205337465	1	3
4230	6	7589.302720972956	1	3
4231	7	7585.697793313948	1	3
4232	8	7591.007744897659	1	3
4233	9	7589.048451380093	1	3
4234	10	7552.357052079704	1	3
4235	11	7532.300543072048	1	3
4236	12	7516.727955187972	1	3
4237	13	7505.228705134482	1	3
4238	14	7469.39983536554	1	3
4239	15	7430.8729547128605	1	3
4240	16	7407.170647003773	1	2
4241	17	7401.738853337646	1	2
4242	18	7386.492100097551	1	2
4243	19	7379.211992116822	1	2
4244	20	7386.597809056688	1	2
4245	21	7378.411326900024	1	2
4246	22	7353.393889018377	1	2
4247	23	7322.378748437502	1	2
4248	24	7315.909504930991	1	2
4249	25	7283.821139563905	1	1
4250	26	7247.6388849124905	1	1
4251	27	7219.310697713693	0	1
4252	28	7216.524437024788	0	1
4253	29	7219.051880823411	0	1
4254	30	7205.893554780053	0	1
4255	31	7198.823528802573	0	1
4256	32	7186.963515561506	0	2
4257	33	7192.574257692061	0	1
4258	34	7171.87694081233	0	2
4259	35	7139.637229584445	0	2
4260	36	7120.44607608124	0	2
4261	37	7089.303612947495	0	2
4262	38	7088.430190796964	0	2
4263	39	7077.240880525198	0	2
4264	40	7071.705218000753	0	2
4265	41	7063.360484359846	0	2
4266	42	7070.800351440872	0	2
4267	43	7077.946145492226	0	2
4268	44	7084.077834220154	0	2
4269	45	7040.286886179572	0	2
4270	46	7018.801117386968	0	2
4271	47	6974.0333124476365	0	2
4272	48	6946.11738925163	0	2
4273	1	6936.592205677167	0	2
4274	2	6923.864137473107	0	2
4275	3	6925.764606281212	0	2
4276	4	6912.5192791576155	0	2
4277	5	6905.900972797188	0	1
4278	6	6882.424950041458	0	1
4279	7	6867.522993955928	0	1
4280	8	6838.429578836257	-1	1
4281	9	6808.8414361661635	-1	2
4282	10	6791.782314936778	-1	2
4283	11	6772.216378609006	-1	2
4284	12	6773.135196031473	-1	2
4285	13	6755.576572091531	-1	2
4286	14	6761.00012644447	-1	2
4287	15	6764.474753949802	-1	2
4288	16	6763.47761621094	-1	2
4289	17	6739.920642016356	-1	2
4290	18	6771.951626401476	-1	2
4291	19	6786.663171882059	-1	2
4292	20	6787.005528115356	-1	2
4293	21	6801.938752008967	-1	2
4294	22	6824.301286336722	-1	1
4295	23	6846.187971290233	-1	1
4296	24	6895.412226234774	0	1
4297	25	6917.419707275767	0	2
4298	26	6930.9397423881765	0	2
4299	27	6929.688566471462	0	2
4300	28	6917.5588181738085	0	2
4301	29	6913.910693105518	0	2
4302	30	6929.503200262855	0	2
4303	31	6920.13991820562	0	2
4304	32	6934.569244016029	0	2
4305	33	6927.371362446732	0	2
4306	34	6935.001650352574	0	2
4307	35	6937.873821203408	0	2
4308	36	6946.580408092645	0	2
4309	37	6954.558047620098	0	2
4310	38	6940.668378381815	0	2
4311	39	6956.902887115742	0	2
4312	40	6958.167749930209	0	2
4313	41	6963.735262041562	0	2
4314	42	6957.273099307789	0	2
4315	43	6962.547864239551	0	2
4316	44	6976.899773724695	0	2
4317	45	6985.188586092507	0	2
4318	46	6983.725201907509	0	2
4319	47	6985.496653118967	0	2
4320	48	6973.046906571584	0	2
4321	1	6964.55252010774	0	2
4322	2	6972.307069688235	0	2
4323	3	6983.863842966978	0	2
4324	4	7004.787460538671	0	2
4325	5	7019.631472567673	0	2
4326	6	7037.76758613777	0	2
4327	7	7068.162200954371	0	2
4328	8	7108.294944220666	0	2
4329	9	7155.114443845145	0	2
4330	10	7175.447479757795	0	2
4331	11	7232.38428326657	0	1
4332	12	7272.314151378582	1	1
4333	13	7263.322670708253	1	1
4334	14	7260.876669772934	1	1
4335	15	7288.23701740939	1	2
4336	16	7313.954697449439	1	2
4337	17	7333.691265561034	1	2
4338	18	7315.788281948079	1	2
4339	19	7314.439628212381	1	2
4340	20	7356.5094851749745	1	2
4341	21	7357.08415567085	1	2
4342	22	7351.563636119378	1	2
4343	23	7345.315356940369	1	2
4344	24	7304.450783122509	1	2
4345	25	7300.281016057276	1	2
4346	26	7304.284008650235	1	2
4347	27	7303.82916231633	1	2
4348	28	7309.16539368099	1	2
4349	29	7314.985161692336	1	2
4350	30	7300.478151336707	1	2
4351	31	7321.787964896047	1	2
4352	32	7319.621613917181	1	2
4353	33	7323.15128602458	1	2
4354	34	7320.015512824796	1	2
4355	35	7324.817445178169	1	2
4356	36	7301.797392695259	1	2
4357	37	7313.848617325083	1	2
4358	38	7333.585286771906	1	2
4359	39	7356.9782965125405	1	2
4360	40	7371.7328805410125	1	2
4361	41	7376.311322671296	1	2
4362	42	7379.529228303067	1	2
4363	43	7367.727805642069	1	2
4364	44	7357.749543725866	1	2
4365	45	7356.569977555833	1	2
4366	46	7380.616858512073	1	2
4367	47	7403.881562951467	1	2
4368	48	7453.720588505104	1	3
4369	1	7520.374586021594	1	3
4370	2	7551.9075617128965	1	3
4371	3	7569.475577233091	1	3
4372	4	7572.2300319506685	1	3
4373	5	7565.8673025418975	1	3
4374	6	7574.475248448974	1	3
4375	7	7568.816850615296	1	3
4376	8	7566.66087587225	1	3
4377	9	7548.506110347572	1	3
4378	10	7615.864741548228	1	3
4379	11	7597.422802432342	1	3
4380	12	7587.552686727954	1	3
4381	13	7615.849803118238	1	3
4382	14	7604.149820060083	1	3
4383	15	7602.012352202955	1	3
4384	16	7624.631807743609	1	3
4385	17	7637.1265391673105	1	3
4386	18	7651.478321766427	1	3
4387	19	7637.753323860275	1	3
4388	20	7589.781337893199	1	3
4389	21	7591.097479236541	1	3
4390	22	7573.2927971836725	1	3
4391	23	7570.553449666907	1	3
4392	24	7552.027426738421	1	3
4393	25	7535.464672438747	1	3
4394	26	7552.791550416008	1	3
4395	27	7547.022487758183	1	3
4396	28	7543.125612544323	1	3
4397	29	7519.324180550455	1	3
4398	30	7519.924418619904	1	3
4399	31	7499.161309376284	1	3
4400	32	7500.783456903962	1	3
4401	33	7490.0870036022725	1	3
4402	34	7478.828845106281	1	3
4403	35	7480.242081187163	1	3
4404	36	7473.400536563138	1	3
4405	37	7456.730947347177	1	3
4406	38	7448.120173813682	1	3
4407	39	7418.241097479398	1	2
4408	40	7388.68167615098	1	2
4409	41	7368.785824980327	1	2
4410	42	7334.826718505625	1	2
4411	43	7321.924301059936	1	2
4412	44	7306.16393361223	1	2
4413	45	7304.678200681174	1	2
4414	46	7288.4949603161085	1	2
4415	47	7282.849822572876	1	1
4416	48	7239.533920664508	1	1
4417	1	7185.621586219638	0	2
4418	2	7155.847521541032	0	2
4419	3	7135.081944198636	0	2
4420	4	7115.488568549051	0	2
4421	5	7098.204214107585	0	2
4422	6	7072.134631831174	0	2
4423	7	7031.2374232198035	0	2
4424	8	7032.297760586567	0	2
4425	9	7016.586666556862	0	2
4426	10	6949.188543106463	0	2
4427	11	6949.605195235485	0	2
4428	12	6915.131963510025	0	2
4429	13	6908.421761111087	0	1
4430	14	6901.941284420698	0	1
4431	15	6900.053961962012	0	1
4432	16	6900.6727763810295	0	1
4433	17	6905.050326422623	0	1
4434	18	6912.998555175228	0	2
4435	19	6913.972531420404	0	2
4436	20	6907.571224837092	0	1
4437	21	6895.056314098727	0	1
4438	22	6910.92676129897	0	2
4439	23	6898.243816792198	0	1
4440	24	6903.3953260744	0	1
4441	25	6906.009234215503	0	1
4442	26	6885.7074179595575	0	1
4443	27	6919.428990594828	0	2
4444	28	6946.318032093278	0	2
4445	29	6977.531571910501	0	2
4446	30	7006.310830970769	0	2
4447	31	7026.764941517435	0	2
4448	32	7034.771660644304	0	2
4449	33	7076.213602175505	0	2
4450	34	7112.427767208988	0	2
4451	35	7126.840065169585	0	2
4452	36	7171.297050204602	0	2
4453	37	7188.747534021026	0	1
4454	38	7192.635235490535	0	1
4455	39	7212.717453224708	0	1
4456	40	7241.389374598617	1	1
4457	41	7263.413820376012	1	1
4458	42	7322.969515075011	1	2
4459	43	7357.779788130401	1	2
4460	44	7401.3917740378465	1	2
4461	45	7432.425032028721	1	3
4462	46	7455.767679418733	1	3
4463	47	7482.587242761123	1	3
4464	48	7517.793496552259	1	3
4465	1	7538.1485644693175	1	3
4466	2	7595.449143247995	1	3
4467	3	7625.587455679835	1	3
4468	4	7658.44190960143	1	3
4469	5	7702.304182864418	1	3
4470	6	7730.317700293861	1	3
4471	7	7759.690231478539	1	3
4472	8	7764.008139514644	1	3
4473	9	7763.948792600306	1	3
4474	10	7770.950618489439	1	3
4475	11	7759.868306384508	1	3
4476	12	7774.569329242458	1	3
4477	13	7788.756626844203	1	3
4478	14	7833.807652606677	1	3
4479	15	7866.453975435149	1	3
4480	16	7888.860327797117	1	3
4481	17	7913.764220927016	1	3
4482	18	7918.98034040349	1	3
4483	19	7936.108345764125	1	3
4484	20	7959.709666522684	1	3
4485	21	7973.720398088198	1	3
4486	22	7999.220164688176	1	3
4487	23	8032.886801979533	1	3
4488	24	8064.629865499656	1	3
4489	25	8085.889177805801	1	3
4490	26	8102.277352597542	1	3
4491	27	8084.9093153987615	1	3
4492	28	8066.122908649228	1	3
4493	29	8072.269701111754	1	3
4494	30	8057.5585352891285	1	3
4495	31	8049.342487349134	1	3
4496	32	8045.094166255452	1	3
4497	33	8013.279700438894	1	3
4498	34	8002.332215345779	1	3
4499	35	7986.121356685952	1	3
4500	36	7949.81014344486	1	3
4501	37	7954.238256259215	1	3
4502	38	7956.48875589179	1	3
4503	39	7933.649670956161	1	3
4504	40	7934.97473885176	1	3
4505	41	7927.09679241274	1	3
4506	42	7898.595181109949	1	3
4507	43	7880.9660693535	1	3
4508	44	7851.991490907181	1	3
4509	45	7842.945791492029	1	3
4510	46	7843.99540053164	1	3
4511	47	7818.036209940967	1	3
4512	48	7805.526435740109	1	3
4513	1	7781.019238111329	1	3
4514	2	7732.279080352555	1	3
4515	3	7683.772225106058	1	3
4516	4	7641.200313678178	1	3
4517	5	7611.293096879914	1	3
4518	6	7587.492853966823	1	3
4519	7	7576.645400063981	1	3
4520	8	7553.061234579876	1	3
4521	9	7566.226660159743	1	3
4522	10	7552.941375373093	1	3
4523	11	7563.306704268687	1	3
4524	12	7566.406336698802	1	3
4525	13	7551.4131113503845	1	3
4526	14	7533.140357948087	1	3
4527	15	7524.0655983358465	1	3
4528	16	7484.315880870225	1	3
4529	17	7463.216806039022	1	3
4530	18	7445.545288586855	1	3
4531	19	7435.784961013926	1	3
4532	20	7426.954578116229	1	3
4533	21	7426.411975883596	1	3
4534	22	7397.196184963012	1	2
4535	23	7378.637933389413	1	2
4536	24	7352.153569990099	1	2
4537	25	7360.380642012844	1	2
4538	26	7360.83424593451	1	2
4539	27	7359.533888165553	1	2
4540	28	7358.61149197836	1	2
4541	29	7351.881294905104	1	2
4542	30	7343.983760884829	1	2
4543	31	7350.928303943781	1	2
4544	32	7355.526459259144	1	2
4545	33	7368.876509845283	1	2
4546	34	7355.148359962269	1	2
4547	35	7359.216346565167	1	2
4548	36	7364.70459628218	1	2
4549	37	7383.5471348277615	1	2
4550	38	7370.4785438728495	1	2
4551	39	7362.693918382394	1	2
4552	40	7342.59154617624	1	2
4553	41	7343.212001250613	1	2
4554	42	7366.246488038019	1	2
4555	43	7358.051985787168	1	2
4556	44	7353.832520670986	1	2
4557	45	7328.225079439888	1	2
4558	46	7311.681432476242	1	2
4559	47	7319.742814381725	1	2
4560	48	7310.938778271072	1	2
4561	1	7305.117867508123	1	2
4562	2	7297.384426190355	1	2
4563	3	7332.82827962447	1	2
4564	4	7402.82532513726	1	2
4565	5	7413.340054551264	1	2
4566	6	7427.678025891379	1	3
4567	7	7416.763365493845	1	2
4568	8	7418.91961290668	1	2
4569	9	7408.090894290788	1	2
4570	10	7416.35621690617	1	2
4571	11	7411.756395092081	1	2
4572	12	7409.689916102331	1	2
4573	13	7373.213807118481	1	2
4574	14	7313.71222779199	1	2
4575	15	7248.049369776347	1	1
4576	16	7218.427661842671	0	1
4577	17	7189.037231600538	0	1
4578	18	7162.840965786304	0	2
4579	19	7153.938409399886	0	2
4580	20	7136.625965163551	0	2
4581	21	7121.884136209198	0	2
4582	22	7118.747808609514	0	2
4583	23	7104.207203302952	0	2
4584	24	7094.405474654653	0	2
4585	25	7064.035555969618	0	2
4586	26	7043.420203529319	0	2
4587	27	7038.213095395544	0	2
4588	28	7039.687813318903	0	2
4589	29	7032.497527945559	0	2
4590	30	7036.553906731762	0	2
4591	31	7020.369536818884	0	2
4592	32	7006.064637647558	0	2
4593	33	6973.617178502964	0	2
4594	34	6974.865553920463	0	2
4595	35	6959.602190786511	0	2
4596	36	6949.620626625688	0	2
4597	37	6905.467921104781	0	1
4598	38	6936.638530592675	0	2
4599	39	6956.332129630558	0	2
4600	40	6985.974147488213	0	2
4601	41	6994.844196883623	0	2
4602	42	6966.171515852244	0	2
4603	43	7010.372578000892	0	2
4604	44	7027.425887249717	0	2
4605	45	7047.382220638994	0	2
4606	46	7033.865111972711	0	2
4607	47	7030.807125214434	0	2
4608	48	7016.50977145081	0	2
4609	1	7009.587987378619	0	2
4610	2	6994.197557322045	0	2
4611	3	6962.948811787236	0	2
4612	4	6949.944683012887	0	2
4613	5	6962.717496893635	0	2
4614	6	6956.285851268749	0	2
4615	7	6981.321935089742	0	2
4616	8	6993.412323634796	0	2
4617	9	7016.09453271368	0	2
4618	10	7013.541391888267	0	2
4619	11	6995.998857660026	0	2
4620	12	6987.853206482929	0	2
4621	13	6995.1213216344395	0	2
4622	14	7007.372504535481	0	2
4623	15	7038.305268476084	0	2
4624	16	7074.388902759172	0	2
4625	17	7106.3200723920245	0	2
4626	18	7129.944546088714	0	2
4627	19	7174.638823150715	0	2
4628	20	7227.636756510077	0	1
4629	21	7229.417208610374	0	1
4630	22	7249.493602839841	1	1
4631	23	7275.032082893386	1	1
4632	24	7304.450783122509	1	2
4633	25	7322.469636712696	1	2
4634	26	7335.659344381114	1	2
4635	27	7344.906808164252	1	2
4636	28	7354.951745603719	1	2
4637	29	7370.085603561612	1	2
4638	30	7378.01853647142	1	2
4639	31	7382.233092855887	1	2
4640	32	7393.256392437222	1	2
4641	33	7406.778398131063	1	2
4642	34	7424.467535744752	1	2
4643	35	7462.118413779565	1	3
4644	36	7487.87793203922	1	3
4645	37	7530.725800666593	1	3
4646	38	7506.715252078225	1	3
4647	39	7510.3936316028685	1	3
4648	40	7520.554650306404	1	3
4649	41	7519.9544300773405	1	3
4650	42	7552.416983411764	1	3
4651	43	7546.393040865125	1	3
4652	44	7548.640980000267	1	3
4653	45	7543.800122799507	1	3
4654	46	7579.952586496506	1	3
4655	47	7598.394613246923	1	3
4656	48	7643.9754112343535	1	3
4657	1	7705.889666327986	1	3
4658	2	7757.286078373877	1	3
4659	3	7780.870985641728	1	3
4660	4	7749.344558665117	1	3
4661	5	7739.142521673063	1	3
4662	6	7765.284059262934	1	3
4663	7	7757.968765992561	1	3
4664	8	7769.942018847863	1	3
4665	9	7804.845226268322	1	3
4666	10	7848.25245893368	1	3
4667	11	7899.2882583345545	1	3
4668	12	7923.856457383219	1	3
4669	13	7972.956134360163	1	3
4670	14	8015.4656268867	1	3
4671	15	8031.699420467525	1	3
4672	16	8022.403442833435	1	3
4673	17	8018.355419905432	1	3
4674	18	8030.453335886148	1	3
4675	19	8012.546120685245	1	3
4676	20	7988.530229070323	1	3
4677	21	8002.801921556413	1	3
4678	22	8004.592586802194	1	3
4679	23	8002.112037193694	1	3
4680	24	8015.4069470592785	1	3
4681	25	8027.697046390524	1	3
4682	26	8040.771781786844	1	3
4683	27	8054.292975561813	1	3
4684	28	8053.882916947192	1	3
4685	29	8043.790211612523	1	3
4686	30	8038.837431030095	1	3
4687	31	8055.391310376934	1	3
4688	32	8069.898992166962	1	3
4689	33	8098.141216053282	1	3
4690	34	8080.682261951327	1	3
4691	35	8077.800395385577	1	3
4692	36	8079.482747570199	1	3
4693	37	8088.024254517633	1	3
4694	38	8107.1579074631645	1	3
4695	39	8109.685449919505	1	3
4696	40	8068.040300701341	1	3
4697	41	8070.206320221822	1	3
4698	42	8063.268476010288	1	3
4699	43	8038.822776227724	1	3
4700	44	8026.905284170785	1	3
4701	45	8031.875332767751	1	3
4702	46	8018.97147014076	1	3
4703	47	7999.616534620081	1	3
4704	48	7978.922580212307	1	3
4705	1	7953.973476751163	1	3
4706	2	7982.874846608435	1	3
4707	3	8041.431181824244	1	3
4708	4	8064.176078059763	1	3
4709	5	8070.70389017742	1	3
4710	6	8055.010560322472	1	3
4711	7	8062.155882133946	1	3
4712	8	8084.192672943893	1	3
4713	9	8073.5134928428215	1	3
4714	10	8078.57575574146	1	3
4715	11	8074.903532599442	1	3
4716	12	8093.565747074845	1	3
4717	13	8091.051041280189	1	3
4718	14	8091.577397984883	1	3
4719	15	8075.518049439625	1	3
4720	16	8084.631436304739	1	3
4721	17	8067.659762462065	1	3
4722	18	8057.221750391177	1	3
4723	19	8055.479174867735	1	3
4724	20	8039.3943064999685	1	3
4725	21	8026.186809297811	1	3
4726	22	8006.368434152526	1	3
4727	23	8007.322344062343	1	3
4728	24	7987.134877073548	1	3
4729	25	8005.66398249988	1	3
4730	26	8014.629424962327	1	3
4731	27	8005.150305977152	1	3
4732	28	8003.051449004152	1	3
4733	29	7994.859635579459	1	3
4734	30	7993.0681974056415	1	3
4735	31	7976.806583507142	1	3
4736	32	7962.797776897126	1	3
4737	33	7966.708773763992	1	3
4738	34	7971.074759096233	1	3
4739	35	7950.251522833295	1	3
4740	36	7929.983240723416	1	3
4741	37	7899.126050704448	1	3
4742	38	7875.667228047747	1	3
4743	39	7861.949310436897	1	3
4744	40	7858.655156338969	1	3
4745	41	7831.929282068078	1	3
4746	42	7789.141942740489	1	3
4747	43	7773.086323320428	1	3
4748	44	7760.75865917676	1	3
4749	45	7736.201311256283	1	3
4750	46	7711.274218808264	1	3
4751	47	7683.027638846338	1	3
4752	48	7662.9737452986365	1	3
4753	1	7627.3493202260815	1	3
4754	2	7566.915412009046	1	3
4755	3	7486.855970406146	1	3
4756	4	7449.686031502268	1	3
4757	5	7442.744177614812	1	3
4758	6	7447.834091046414	1	3
4759	7	7435.408314161775	1	3
4760	8	7385.933343829106	1	2
4761	9	7339.186278706903	1	2
4762	10	7306.982556992167	1	2
4763	11	7247.912542404489	1	1
4764	12	7211.285842969414	0	1
4765	13	7170.839230082967	0	2
4766	14	7137.023416732676	0	2
4767	15	7116.498530520065	0	2
4768	16	7083.418767997566	0	2
4769	17	7060.874796186604	0	2
4770	18	7034.925308855232	0	2
4771	19	6983.863842966978	0	2
4772	20	6962.609549010616	0	2
4773	21	6961.576303528005	0	2
4774	22	6951.873479216895	0	2
4775	23	6921.2062610589555	0	2
4776	24	6887.518731016797	0	1
4777	25	6841.54882762857	-1	1
4778	26	6820.433605580262	-1	1
4779	27	6795.266906040626	-1	2
4780	28	6763.742486007568	-1	2
4781	29	6759.13010963898	-1	2
4782	30	6737.455686002889	-1	2
4783	31	6709.788779028436	-1	2
4784	32	6693.109778122361	-1	2
4785	33	6644.5990064049965	-1	3
4786	34	6643.846400321614	-1	3
4787	35	6621.4739101085315	-1	3
4788	36	6606.601621523099	-1	3
4789	37	6601.840610305958	-1	3
4790	38	6576.821349908874	-1	3
4791	39	6583.445062345143	-1	3
4792	40	6580.865084956638	-1	3
4793	41	6575.153249039109	-1	3
4794	42	6595.459259865242	-1	3
4795	43	6581.4471843569545	-1	3
4796	44	6575.861423399656	-1	3
4797	45	6584.986585006132	-1	3
4798	46	6582.029265499193	-1	3
4799	47	6605.203298931641	-1	3
4800	48	6593.415507520823	-1	3
4801	1	6596.905471970075	-1	3
4802	2	6590.239384934673	-1	3
4803	3	6594.437411772217	-1	3
4804	4	6571.816596942018	-1	3
4805	5	6536.083007797031	-1	3
4806	6	6483.143094510793	-1	3
4807	7	6474.6793826289095	-1	3
4808	8	6456.520576080062	-1	3
4809	9	6467.6523123740935	-1	3
4810	10	6444.1774531046885	-1	3
4811	11	6465.515166397606	-1	3
4812	12	6438.898566272642	-1	3
4813	13	6418.910486626176	-1	3
4814	14	6430.128733689651	-1	3
4815	15	6435.743183427384	-1	3
4816	16	6451.261116508383	-1	3
4817	17	6454.999924696581	-1	3
4818	18	6458.737965034461	-1	3
4819	19	6526.239394554943	-1	3
4820	20	6560.4170818242155	-1	3
4821	21	6557.629115300636	-1	3
4822	22	6564.354171963612	-1	3
4823	23	6621.630893211852	-1	3
4824	24	6659.989445231904	-1	3
4825	25	6683.505244001099	-1	2
4826	26	6675.633385605671	-1	2
4827	27	6698.441781543584	-1	2
4828	28	6716.584340159994	-1	2
4829	29	6724.735796407175	-1	2
4830	30	6745.473422266484	-1	2
4831	31	6778.911832117646	-1	2
4832	32	6785.246996937014	-1	2
4833	33	6799.74616367928	-1	2
4834	34	6777.99329247403	-1	2
4835	35	6809.478721002579	-1	1
4836	36	6827.826567015967	-1	1
4837	37	6808.250763038264	-1	2
4838	38	6834.083515368947	-1	1
4839	39	6820.961768477341	-1	1
4840	40	6813.799265315557	-1	1
4841	41	6813.845884594814	-1	1
4842	42	6798.953038067898	-1	2
4843	43	6812.120895914596	-1	1
4844	44	6810.34912465453	-1	1
4845	45	6809.78958397896	-1	1
4846	46	6803.182662307357	-1	2
4847	47	6803.415886508319	-1	2
4848	48	6824.953589596399	-1	1
4849	1	6820.433605580262	-1	1
4850	2	6811.981025178415	-1	1
4851	3	6803.151565532992	-1	2
4852	4	6804.721889640749	-1	2
4853	5	6821.179243101648	-1	1
4854	6	6841.719518228963	-1	1
4855	7	6874.866969444277	0	1
4856	8	6882.7965780484965	0	1
4857	9	6872.667167541563	0	1
4858	10	6871.505199561887	0	1
4859	11	6862.5479601417765	0	1
4860	12	6881.031281626545	0	1
4861	13	6893.307607647201	0	1
4862	14	6884.546230964321	0	1
4863	15	6897.887956476824	0	1
4864	16	6888.695219933851	0	1
4865	17	6887.24007846618	0	1
4866	18	6881.774583904181	0	1
4867	19	6817.310934390416	-1	1
4868	20	6796.806768930986	-1	2
4869	21	6798.968589865858	-1	2
4870	22	6782.445462972305	-1	2
4871	23	6734.3194252072	-1	2
4872	24	6707.663688974158	-1	2
4873	25	6669.88782475661	-1	3
4874	26	6652.687613758739	-1	3
4875	27	6630.5296777480835	-1	3
4876	28	6608.816726748265	-1	3
4877	29	6581.242665026709	-1	3
4878	30	6558.322208379881	-1	3
4879	31	6531.398482655225	-1	3
4880	32	6523.304221990844	-1	3
4881	33	6513.659039070504	-1	3
4882	34	6510.042763765248	-1	3
4883	35	6468.380467868864	-1	3
4884	36	6454.524695085255	-1	3
4885	37	6472.4322806013015	-1	3
4886	38	6464.834393219904	-1	3
4887	39	6461.810186407505	-1	3
4888	40	6472.115765130418	-1	3
4889	41	6483.728290424777	-1	3
4890	42	6479.584067258907	-1	3
4891	43	6470.438141473627	-1	3
4892	44	6467.9372462473475	-1	3
4893	45	6471.3402790250775	-1	3
4894	46	6478.998738626906	-1	3
4895	47	6470.0107975902965	-1	3
4896	48	6464.406917997991	-1	3
4897	1	6470.153246663629	-1	3
4898	2	6471.324452434879	-1	3
4899	3	6482.447161470634	-1	3
